Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
5vFY7PxDAkUMMDBXmxDG5V,0.300765,0.07252489999999999,5.66,-24.58594,0.68,0.04233300000000001,0.98155,0.8720065539999999,0.12095900000000002,0.239892,104.22368,3.66,
3s3pJrjR5muJh69yXzuHXM,0.5237,0.4641110000000001,5.14,-10.28959,0.89,0.06692799999999999,0.4880062000000001,0.38521565659999996,0.185753,0.762387,141.61365999999995,3.67,
00x9xMs3caQUh0YV9iXVoG,0.31829529411764695,0.3036089294117648,4.623529411764705,-15.633811764705882,0.7411764705882353,0.05432941176470588,0.660946894117647,0.1684088991764706,0.2465035294117647,0.2030670588235294,113.4970941176471,3.8705882352941177,
0oVmOYzfm6lZehEnLSCCkj,0.6413899999999999,0.92448,5.84,-6.651799999999998,0.63,0.147616,0.039883166199999986,0.7235716979000001,0.227542,0.224201,146.70803999999998,4.0,
59xLrarTtVR6GxK8aHETod,0.6211300000000001,0.6247799999999999,5.48,-8.622649999999998,0.57,0.13591099999999998,0.24943930000000006,0.4811621194000001,0.224448,0.459087,112.03038,3.93,
1GVL5ggzZBM5QAgosF60NB,0.20331400000000002,0.19579635000000006,4.53,-23.611160000000005,0.54,0.050643,0.7833507599999998,0.8375252440000002,0.15386200000000005,0.089149,97.94613000000001,3.77,
08LL9PQv1uQ11gPKj1CTvW,0.63257,0.7041299999999998,4.88,-8.147820000000001,0.6,0.054449000000000004,0.111529789,0.27728453699999994,0.164552,0.5615579999999999,126.23735,3.98,
0HIfTbD7gaDP0rVPqSPNhX,0.240737,0.26100422300000004,5.57,-20.19138,0.67,0.05227999999999999,0.7138881108999997,0.8120988000000001,0.13717100000000002,0.14836,103.02304000000002,3.7,
5e17Q4c5YyPNfFk1Fe3IwE,0.58362,0.7385200000000001,5.42,-6.748929999999999,0.67,0.06715700000000001,0.16303583160000001,0.06931030040000001,0.185003,0.6092,125.69323999999999,3.97,
0V1QibeEirHFpZ68S37kGy,0.4856,0.464974,5.32,-9.54108,0.83,0.082848,0.5590700100000001,0.013090818700000001,0.16034000000000004,0.41676599999999997,120.28508999999998,3.85,
0cBZNnEFHoynI0VCas1c4P,0.35878000000000004,0.18724788235294115,4.964705882352941,-19.04988235294117,0.5529411764705883,0.04284705882352942,0.876258823529412,0.37034776752941184,0.1328870588235294,0.3385341176470588,109.00612941176472,3.5411764705882347,
2pz31tSbwDrb4p9F8LrWhM,0.294955,0.14580424,5.59,-24.674460000000003,0.67,0.07341400000000001,0.8720399999999999,0.5783242202999999,0.155604,0.122906,99.67728,3.5,
7tW3eTmzzYNNyEmi9qHdQC,0.7435700000000003,0.8161700000000001,5.71,-6.47964,0.46,0.06969500000000001,0.027926273,0.315451113,0.207217,0.6372220000000001,124.4529,4.0,
3eVTClqdypXLETw97iznv5,0.3973,0.28644600000000003,5.26,-13.8622,0.59,0.036470999999999996,0.730401,0.2409111782,0.14040999999999998,0.21056,111.26196000000002,3.77,
1M4EoB5Qh8GbHN3oGbWcKc,0.4668061224489797,0.5552173469387756,5.469387755102041,-9.904357142857142,0.6530612244897959,0.05139489795918368,0.4161825204081633,0.2714344185714286,0.17715408163265312,0.3723224489795918,124.35895918367346,3.826530612244898,
6T5nV1CfYLMP7nbkQf4vNn,0.6371,0.7094800000000001,5.13,-6.172740000000001,0.35,0.06341300000000001,0.24746316000000004,0.016799901900000004,0.18909199999999995,0.636915,124.73532000000004,3.94,
1sUevEmStQN4HnEmVOu43y,0.60511,0.577116,4.51,-8.49811,0.61,0.08546199999999997,0.29471226699999997,0.0689309557,0.173165,0.416204,125.18498000000001,3.91,
7LkQdN3mSOphnFoJpsKeUJ,0.6496699999999999,0.433555,4.34,-9.64821,0.88,0.08214700000000001,0.6508172000000001,0.0348088129,0.17079600000000006,0.6942499999999999,120.82110999999998,3.7,
4bpLvrAQpvWAZ9lJDDYfbl,0.6002828282828282,0.6420979797979798,4.838383838383838,-7.4912222222222224,0.6565656565656566,0.04604141414141414,0.2149762828282828,0.05693752646464646,0.1857757575757576,0.5288686868686868,127.91384848484849,3.95959595959596,
0zturCsng8jMo3Pf2EXufv,0.7566499999999999,0.6798099999999999,5.66,-8.86861,0.54,0.12489500000000005,0.030391919300000007,0.4661933368,0.172925,0.588013,138.63326999999998,3.97,
3ZbPiBIy4lkcDi6c1cbCBe,0.5392653061224489,0.4086479591836735,5.418367346938775,-17.064214285714286,0.5612244897959183,0.11207857142857144,0.7103071428571427,0.3823135167346939,0.2247795918367347,0.6368530612244897,113.61433673469391,3.76530612244898,
1S0CB3Z8Ft2rqf7bTqKhAJ,0.55865,0.82384,5.33,-5.7405399999999975,0.69,0.10434700000000001,0.07722644599999999,0.0494437558,0.212555,0.6777199999999999,133.21591999999998,3.99,
6PRBsvj0lJtG5CUIwCiGMc,0.56306,0.6590699999999999,5.09,-7.673549999999999,0.67,0.06045000000000001,0.274896469,0.2008821083,0.187551,0.5453860000000001,125.40842000000002,3.96,
6MjHKjWZs7OgrZne7lq5yY,0.368763,0.473546,5.14,-14.088989999999999,0.64,0.09258,0.4131554135,0.5951286065999999,0.1894760000000001,0.23066900000000004,114.03816,3.73,
640z0C8610y24rsEpqQYQA,0.6278020833333333,0.6258668749999999,4.979166666666667,-8.349437499999999,0.7708333333333334,0.13158645833333335,0.3135221458333333,0.009423576354166666,0.2359135416666667,0.5990520833333334,121.1726875,3.9791666666666665,
0ZmmpYXtwWs03mS0jgawYB,0.5898,0.7197900000000002,5.62,-8.660619999999998,0.55,0.07092999999999999,0.162836397,0.36154288560000003,0.16786900000000002,0.555337,128.02156000000002,3.97,
261tckgSRkJTTf8GbK8HH4,0.63549,0.605718,5.96,-9.25005,0.44,0.12,0.27691324500000003,0.2549695917,0.190769,0.5289490000000001,113.65227,3.94,
6JPd0xG3fBmhUSlxsTfPyW,0.5514709999999999,0.499226,4.3,-10.760470000000005,0.56,0.048131000000000014,0.47939527,0.3406030679,0.18250500000000006,0.400424,113.24902000000002,3.9,
0hO9RR41kv0bwGywHy4qfR,0.5971313131313132,0.4761878787878788,5.070707070707072,-10.405060606060607,0.7070707070707071,0.050504040404040405,0.5707833333333333,0.07685904121212121,0.15560000000000002,0.5891727272727272,120.61398989898987,3.767676767676768,
3VgX2GJWjSN7rW70g70ZCf,0.6179100000000001,0.7645199999999999,5.98,-7.44113,0.54,0.044191,0.08610710229999999,0.2207860078,0.16538400000000006,0.574298,124.90608,3.98,
3JQiRugE3VcHpSsx7TB5lr,0.52065,0.5247626,5.4,-9.52589,0.42,0.06524500000000001,0.5422897999999999,0.0358959086,0.18860500000000005,0.5547749999999999,122.13858,3.81,
22pjJtfW7sA4PiaruUB5yN,0.52544,0.61415,5.31,-8.817079999999997,0.31,0.053202,0.194323785,0.4490891993999999,0.150568,0.18196500000000004,136.51605999999998,3.96,
1Ve019KZUUU4j6FmNt9B8a,0.4665658536585367,0.3162723170731707,4.353658536585366,-14.286621951219509,0.7073170731707317,0.04619024390243902,0.7996951219512195,0.8796707317073172,0.1876109756097561,0.3920634146341464,109.89406097560976,3.902439024390244,
3Lp89wmns5SSt3U8wYWcK3,0.71732,0.7333200000000002,5.96,-7.25385,0.59,0.138919,0.07066378,0.19901039490000005,0.21975700000000006,0.5935159999999999,130.73776999999998,3.99,
06dBdsfZUXHNheFpuDrA24,0.511576,0.324282,4.68,-11.9044,0.7,0.05683500000000001,0.7426794,0.1837621151,0.15043700000000004,0.6025510000000001,117.48348999999999,3.73,
3pyyIvUUnrPFSrZ9j7O5pq,0.2610148936170212,0.14479991489361704,5.0,-21.764521276595744,0.5638297872340425,0.057713829787234036,0.8738074468085106,0.4981838138297872,0.13796702127659574,0.10117659574468084,103.33518085106381,3.7553191489361697,
5bCUY6kzLTiW6elvotxQt9,0.3966666666666667,0.4359333333333332,3.773333333333333,-10.33224,0.9733333333333334,0.04302799999999998,0.7211133333333333,0.0043691401333333345,0.180872,0.5518799999999999,120.48962666666668,3.52,
21dqo7wC7PMnraXfbuapQ7,0.3587159999999999,0.8946799999999999,5.5,-5.474970000000001,0.51,0.073292,0.016863075,0.2669817577,0.21711000000000005,0.296166,127.41018999999999,3.86,
3yZztAT95es1S7UQZ89Pnz,0.306046,0.7016100000000001,5.06,-7.850810000000001,0.47,0.05090199999999998,0.04869182480000001,0.3617184365999999,0.201228,0.26947800000000005,122.62925,3.87,
6u3BeKMf8CUZe4ab0HtNbT,0.7660199999999997,0.5702899999999999,5.44,-8.37008,0.41,0.189646,0.31099479999999996,0.0149549062,0.15925700000000004,0.454863,118.99813000000002,4.0,
7sACzP5ou82z6sqpBA7bKu,0.74051,0.6361800000000001,5.54,-8.022140000000002,0.36,0.193204,0.3391350000000001,0.0003024405,0.152018,0.496276,124.39498000000002,4.02,
071azGlUdxShlM0wSbBBeu,0.5951100000000001,0.70214,5.27,-7.165720000000001,0.93,0.043785000000000004,0.34053399999999995,0.0036886327,0.23813,0.7710100000000001,134.13774999999998,3.96,
5tyezvodUyCR9NhcffeDLP,0.65617,0.81235,5.46,-6.850509999999999,0.49,0.10555,0.17628165000000004,0.009253533,0.243741,0.7719,117.062,3.95,
4xixii9fbVmUTiMikrqG8Y,0.22377938144329895,0.1187360824742268,4.969072164948454,-22.301329896907216,0.6804123711340206,0.04898247422680412,0.97240206185567,0.23286058587628866,0.14030103092783505,0.122659793814433,98.82459793814432,3.6701030927835046,
7KNEp9goFIQIuIwqFDFgTg,0.7305699999999999,0.52978,5.45,-8.72183,0.64,0.125838,0.16484711000000002,0.0196299859,0.1368,0.76386,112.85188000000002,4.0,
0IdU45K5Xj2Y5uCYoeIBOZ,0.7521999999999999,0.6037100000000001,5.36,-8.1464,0.5,0.243721,0.2358619,0.0076576652,0.152056,0.490625,120.8524,3.99,
2W9yslxwwXvdsX1gpLETYD,0.73629,0.6190899999999999,5.98,-8.372430000000001,0.63,0.100327,0.21386960900000004,0.0146864621,0.14971099999999998,0.79381,125.77578999999999,3.95,
5f9nhNDqESbdULE6Ue2Lze,0.23106400000000005,0.21659809999999996,5.47,-18.148970000000002,0.9,0.038852000000000005,0.96086,0.19246022219999998,0.186553,0.198665,103.73671999999999,3.69,
1K9zy18wivsvVc42LDcQnA,0.43659,0.93973,4.83,-2.9381,0.79,0.09313699999999997,0.0067590702999999995,0.0189611257,0.247241,0.5112979999999999,125.35958000000001,3.99,
0LUqgNyVlPVcZ34ODl30kv,0.5116999999999999,0.8964400000000002,5.73,-3.5238,0.57,0.09489299999999999,0.061950130999999985,0.0121193631,0.235479,0.6390399999999999,134.00683,3.99,
4CsPbPD3uTarkMmj4QtJCK,0.5571200000000001,0.7031000000000001,5.22,-6.92632,0.6,0.075798,0.34796370000000004,0.0096691173,0.130503,0.8790800000000002,126.48941,3.98,
0uhfs6RxB1VkLp17K35Ssh,0.187213,0.59935322,4.47,-25.135759999999994,0.67,0.084176,0.4911275171,0.9181399999999996,0.418926,0.06824658,101.14559,3.49,
4WRxxd7MJ2doyQgJ7QHjKa,0.6808800000000003,0.67611,6.0,-5.42325,0.8,0.066734,0.364933,0.005527333799999999,0.16354300000000002,0.87021,128.23076,3.82,
5zHKUkCKINqHTGL2OlrGW4,0.6743100000000003,0.7499300000000001,5.48,-5.553679999999999,0.74,0.059000000000000004,0.5463779999999999,0.0007121216999999999,0.219058,0.8071699999999999,139.88993000000002,3.97,
489vrXrd6VEejJPJTROXwl,0.408416,0.8630200000000001,5.37,-5.944349999999999,0.57,0.07888500000000001,0.054847006800000014,0.2847448987,0.205014,0.298592,129.23603,3.87,
05Ru5TAWwKOeac8bbJ838T,0.3776400000000001,0.8827500000000001,5.59,-5.453269999999999,0.77,0.08046099999999999,0.0491889414,0.16443178690000004,0.22982199999999997,0.5102980000000001,131.84132999999997,3.99,
0WRIEExyzsjtbPZsUOAURR,0.5821299999999999,0.5620609999999999,5.59,-10.250369999999998,0.6,0.058011000000000014,0.659593,0.2050830439,0.182875,0.75312,118.93142999999998,3.81,
0kxFR8tp2YZ8BsAvRpaSDl,0.43917894736842106,0.43512,4.989473684210528,-10.379084210526317,0.5157894736842106,0.03997368421052632,0.7686614736842109,0.6097476798947369,0.20181052631578952,0.5094568421052632,119.50384210526312,3.736842105263158,
7lGaIZyXooFl0HIxvBxlNY,0.371922,0.9467799999999998,5.89,-4.7422699999999995,0.5,0.094686,0.0002351426,0.260788356,0.235936,0.267027,127.96161999999998,3.9,
1iPn7sRGKkXcqfeTf4Y5kL,0.293845,0.8841100000000001,5.39,-6.720269999999999,0.54,0.095784,0.014457064100000003,0.5026905526,0.234977,0.150451,129.0993,3.71,
3u2VWLXqFGfp3YHZNsFZvn,0.216586,0.8249700000000001,5.28,-7.61586,0.48,0.09432200000000003,0.036743524,0.5802142069999999,0.22081399999999998,0.103072,125.41103000000001,3.83,
18oX7hhCoQ3AIQyBmtD6Fn,0.4209600000000001,0.91653,5.07,-4.85581,0.56,0.073989,0.0018306953,0.23010529690000006,0.22879699999999997,0.314323,123.87385999999998,3.92,
4FVeqntRIKNOhiVVAx0EZM,0.21787000000000006,0.09602680000000001,5.27,-22.217129999999997,0.7,0.048622000000000005,0.9801700000000001,0.191360833,0.13430999999999998,0.093542,104.22594000000001,3.56,
0ZvU7A9di2xjWA5b8Z9x3u,0.5411100000000001,0.7192900000000002,5.22,-6.05087,0.67,0.061947000000000016,0.1790393468,0.10138055130000001,0.19873,0.5381600000000001,125.83075,3.96,
438mjqOPOjUa3aY1sOW50Q,0.5546700000000001,0.46019,4.85,-10.689900000000002,0.69,0.038258,0.5038515,0.6235255003,0.16236099999999998,0.5438729999999999,118.29868,3.8,
6rirvdbul7rDunT5SP5F4m,0.5222399999999999,0.66235,4.7,-8.217080000000001,0.63,0.045362000000000006,0.17614427119999998,0.36041060840000005,0.16566300000000006,0.4537880000000001,124.45553999999998,3.96,
4uRfUMUWYXOtFiSD4pFfbn,0.52483,0.6612899999999999,5.18,-7.477270000000001,0.65,0.046818000000000005,0.28204873399999997,0.2169041537,0.16493499999999994,0.432593,127.21208999999999,3.93,
3fiYkXoS0nKeANVXh8agRA,0.51266,0.6786800000000001,4.92,-8.028400000000001,0.67,0.06251699999999999,0.219026357,0.19985435829999998,0.16565700000000005,0.40327,122.32505,3.93,
1F5H1ZPM8evRVyRP7Mufo9,0.503504,0.6928699999999999,5.88,-7.60907,0.57,0.056426,0.2014725069,0.24133811290000004,0.169337,0.435435,127.55365,3.95,
4T7aBqQkKYQesg9BiDG0FD,0.42587,0.15528219999999998,4.91,-14.646330000000004,0.8,0.070927,0.9304,0.0224692915,0.215394,0.41556,105.37097999999996,3.64,
258fthdJsWF17XxHpTaTtF,0.7357600000000001,0.75232,5.84,-6.414849999999999,0.53,0.070686,0.05493347000000001,0.2430886732,0.17696099999999998,0.438009,123.15878,4.0,
0XnPl86ItWuB4Wcvb2qfC8,0.48627,0.7684199999999999,5.36,-6.9432100000000005,0.64,0.05580499999999999,0.0756139485,0.3142150059,0.17740100000000006,0.4702180000000001,130.65426999999997,3.98,
2vatjytJmQE3r4SDyWi8hV,0.5493600000000001,0.47815699999999994,4.94,-10.0507,0.77,0.07285099999999999,0.5836916110000001,0.010680066100000002,0.227436,0.590767,119.12549,3.78,
0SIod8gUiCyiC8HzToRf2c,0.6256500000000002,0.90961,5.51,-7.7645800000000005,0.57,0.080554,0.036917663,0.5440313832,0.201245,0.437231,161.30262,3.98,
5eZfux6hlisXkE1rC4a6mR,0.47361855670103103,0.2644773195876289,5.185567010309279,-16.42820618556701,0.5670103092783505,0.048337113402061864,0.7780194845360826,0.5692456755670103,0.14569072164948454,0.3585216494845361,113.4336082474227,3.7113402061855667,
5dMfpcHbPq5DwOuDk6qsht,0.5665560000000001,0.5464561,4.42,-9.3453,0.76,0.05924699999999999,0.41899793,0.043942150199999995,0.17953400000000005,0.506207,118.23931,3.93,
7yLE2whPjIEyndQJqTVqzX,0.21209099999999997,0.1856309,5.51,-22.41391,0.55,0.047744,0.8285580000000001,0.8390060299999998,0.147425,0.08406000000000001,96.3707,3.69,
13RHTjcb4k36bQu0SiYq3w,0.6764399999999999,0.6340300000000001,5.23,-8.692110000000001,0.54,0.08131699999999999,0.07647904999999999,0.6390912089,0.240071,0.226257,135.68489,4.01,
5OKeXMU4U3u4NkPA1XqsUD,0.5908460000000001,0.6406555,5.77,-12.734970000000002,0.7,0.066124,0.7261920000000001,0.6641406247999998,0.253894,0.6350089999999999,128.99849999999998,3.97,
7yFrafoJ9eCQDnwPrBVGWH,0.3826509999999999,0.3858339999999999,5.51,-11.72031,0.63,0.04151600000000001,0.639613201,0.4092169319,0.15695699999999999,0.270266,115.04627999999998,3.79,
4fgHorklhTT5M7ANsHRtqr,0.5364399999999999,0.6854549999999999,4.87,-8.04562,0.86,0.058530999999999986,0.251963461,0.027259760700000003,0.22340000000000004,0.56621,130.18088999999998,3.9,
3Tqsr2oxmvcAecCQ4CKXyK,0.5251100000000001,0.368661,5.2,-10.727889999999999,0.84,0.05227400000000002,0.7189349999999999,0.0392968778,0.170086,0.5323539999999999,111.60446999999998,3.68,
6pxnBx9LGcdAaOAP0s1YPA,0.26647600000000005,0.09996614,4.68,-22.73545,0.55,0.051739,0.9498300000000002,0.4827918929000001,0.14043599999999998,0.10007900000000003,99.84799,3.66,
2FXemjCXofbSNrPVODowoR,0.47467,0.7835300000000001,4.73,-5.00798,0.87,0.062109,0.1612377628,0.023498312700000003,0.17228,0.4459,136.06468,3.97,
20cUBDEbmqhNmklStbkQvL,0.50694,0.7196400000000002,5.48,-8.96678,0.66,0.067996,0.1468779574,0.26393522210000003,0.189375,0.579329,129.99434000000002,3.94,
0bhejAZQ6fC8zVZU6wxkrh,0.184797,0.142914685,4.7,-26.963370000000005,0.67,0.08097,0.69478807,0.7150319999999999,0.15885400000000002,0.08111080000000001,90.39147,3.05,
6Pd01i30hTp25RltgY77HS,0.2950260000000001,0.20564369999999998,4.88,-17.18035,0.4,0.042036,0.8118159999999999,0.7068549199999999,0.132433,0.13755799999999999,103.07779000000002,3.74,
3IVEI3gx9M2tzndvPZkvId,0.4821400000000001,0.6568799999999999,5.82,-7.58357,0.69,0.05685299999999999,0.17783871199999995,0.14435252959999995,0.174495,0.437107,125.1544,3.89,
2PvNMMgIu3xbKLuMBU8RlE,0.4410970000000001,0.5355209999999999,5.15,-11.521990000000002,0.67,0.071703,0.3807004349999999,0.4496015057,0.18273499999999995,0.3695270000000001,114.43872,3.79,
1Jx5CGej1OsvnPEQ1niZWp,0.48283999999999994,0.35238790000000003,4.99,-13.98696,0.48,0.076984,0.7760630000000001,0.2236057408,0.228336,0.613329,121.4489,3.76,
2XeJzzhlql6vgaARsBBFpl,0.305439,0.14677434,5.49,-21.567559999999997,0.66,0.04911,0.8759079999999999,0.569746771,0.139077,0.12873800000000002,102.63673,3.73,
